2.,2.
2.1681536334580307,2.1681536334580307
2.302806594700613,2.302806594700613
2.4010971549159708,2.4010971549159708
2.4609265382901597,2.4609265382901597
2.4810132825745943,2.4810132825745943
2.460926509259466,2.460926509259466
2.4010971035960846,2.4010971035960846
2.302806524398972,2.302806524398972
2.168153550017103,2.168153550017103
1.9999998829933185,1.9999998829933185
1.8018961836945433,1.8018961836945433
1.5779906169425246,1.5779906169425246
1.3329225132961278,1.3329225132961278
1.0717040898769903,1.0717040898769903
0.7995937046365846,0.7995937046365846
0.5219640543310572,0.5219640543310572
0.24416905919793275,0.24416905919793275
-0.028586825617886363,-0.028586825617886363
-0.2913732967968238,-0.2913732967968238
-0.5396494522626382,-0.5396494522626382
-0.7693664676351785,-0.7693664676351785
-0.9770549932062291,-0.9770549932062291
-1.1598949350939234,-1.1598949350939234
-1.315765938325209,-1.315765938325209
-1.4432773461949746,-1.4432773461949746
-1.5417771096489568,-1.5417771096489568
-1.6113396872694836,-1.6113396872694836
-1.6527336228323768,-1.6527336228323768
-1.6673700662016495,-1.6673700662016495
-1.6572340647593287,-1.6572340647593287
-1.6248009664858052,-1.6248009664858052
-1.5729406264497623,-1.5729406264497623
-1.5048125536657537,-1.5048125536657537
-1.4237553008022725,-1.4237553008022725
-1.3331735701116865,-1.3331735701116865
-1.2364265439997122,-1.2364265439997122
-1.136720884121819,-1.136720884121819
-1.037011657119395,-1.037011657119395
-0.9399141918170807,-0.9399141918170807
-0.8476294951536539,-0.8476294951536539
-0.7618854291722902,-0.7618854291722902
-0.6838953319853105,-0.6838953319853105
-0.614335229668772,-0.614335229668772
-0.553340151218324,-0.553340151218324
-0.5005195615065992,-0.5005195615065992
-0.45499117338927375,-0.45499117338927375
-0.41543196243301544,-0.41543196243301544
-0.38014459169487147,-0.38014459169487147
-0.34713699191626496,-0.34713699191626496
-0.3142124277064427,-0.3142124277064427
-0.27906705565235246,-0.27906705565235246
-0.2393917293120596,-0.2393917293120596
-0.19297468199025383,-0.19297468199025383
-0.13780167622785627,-0.13780167622785627
-0.07215028545580823,-0.07215028545580823
0.00532485789556391,0.00532485789556391
0.09551872909393166,0.09551872909393166
0.19881702092287484,0.19881702092287484
0.3150537802889415,0.3150537802889415
0.4434871460581127,0.4434871460581127
0.5827942067563071,0.5827942067563071
0.7310854089536071,0.7310854089536071
0.8859383164881572,0.8859383164881572
1.0444499824603568,1.0444499824603568
1.2033065133368273,1.2033065133368273
1.3588679605558505,1.3588679605558505
1.5072661134755398,1.5072661134755398
1.6445123925262586,1.6445123925262586
1.7666126902045456,1.7666126902045456
1.8696857651794618,1.8696857651794618
1.9500816621077108,1.9500816621077108
2.0044965823579255,2.0044965823579255
2.0300807309744733,2.0300807309744733
2.0245357975771614,2.0245357975771614
1.9861990438971144,1.9861990438971144
1.9141113332153492,1.9141113332153492
1.8080668844923093,1.8080668844923093
1.6686430329185757,1.6686430329185757
1.4972088992700607,1.4972088992700607
1.2959124233896173,1.2959124233896173
1.0676458791109082,1.0676458791109082
0.8159906235762597,0.8159906235762597
0.5451423864589955,0.5451423864589955
0.25981903650648863,0.25981903650648863
-0.03484675561046868,-0.03484675561046868
-0.33342708460863213,-0.33342708460863213
-0.6303273756785132,-0.6303273756785132
-0.9199204160239364,-0.9199204160239364
-1.1966822078801846,-1.1966822078801846
-1.455325875746321,-1.455325875746321
-1.6909299520801506,-1.6909299520801506
-1.8990574894250989,-1.8990574894250989
-2.075862724170811,-2.075862724170811
-2.2181823558560954,-2.2181823558560954
-2.3236089510273708,-2.3236089510273708
-2.390544486396336,-2.390544486396336
-2.4182326139036383,-2.4182326139036383
-2.4067688380427117,-2.4067688380427117
-2.3570884185708554,-2.3570884185708554
-2.2709324851914277,-2.2709324851914277
-2.150793371184557,-2.150793371184557
-1.9998408961156215,-1.9998408961156215
-1.8218317582125785,-1.8218317582125785
-1.6210047142056125,-1.6210047142056125
-1.4019646070235947,-1.4019646070235947
-1.1695586061934036,-1.1695586061934036
-0.9287482090235257,-0.9287482090235257
-0.6844806926119749,-0.6844806926119749
-0.4415636295835026,-0.4415636295835026
-0.20454603275931443,-0.20454603275931443
0.0223906095884379,0.0223906095884379
0.2355283566539337,0.2355283566539337
0.43169338546611447,0.43169338546611447
0.6083189452484801,0.6083189452484801
0.7634891586967386,0.7634891586967386
0.8959626964967703,0.8959626964967703
1.005175906923187,1.005175906923187
1.091225728760988,1.091225728760988
1.154833157857546,1.154833157857546
1.1972887411137263,1.1972887411137263
1.220382040200923,1.220382040200923
1.2263175046943484,1.2263175046943484
1.217619574233055,1.217619574233055
1.1970301342291159,1.1970301342291159
1.1674016709131694,1.1674016709131694
1.1315895646397953,1.1315895646397953
1.0923469717522718,1.0923469717522718
1.0522256361527564,1.0522256361527564
1.013485766857118,1.013485766857118
0.978017810061397,0.978017810061397
0.9472785744354801,0.9472785744354801
0.9222436843349162,0.9222436843349162
0.9033778272907261,0.9033778272907261
0.8906236923972686,0.8906236923972686
0.8834098947275786,0.8834098947275786
0.8806776033275422,0.8806776033275422
0.8809249542830374,0.8809249542830374
0.882267827820642,0.882267827820642
0.882514970386778,0.882514970386778
0.8792550736207023,0.8792550736207023
0.869952938815052,0.869952938815052
0.8520516617164193,0.8520516617164193
0.8230774627677161,0.8230774627677161
0.7807438023786456,0.7807438023786456
0.7230512981338597,0.7230512981338597
0.6483802031238891,0.6483802031238891
0.5555723058931354,0.5555723058931354
0.4439994901605424,0.4439994901605424
0.3136165576865406,0.3136165576865406
0.16499639149150605,0.16499639149150605
-0.0006539257108806179,-0.0006539257108806179
-0.18149685622910486,-0.18149685622910486
-0.3750882284636188,-0.3750882284636188
-0.5784207265623862,-0.5784207265623862
-0.7879860479056193,-0.7879860479056193
-0.9998541481165996,-0.9998541481165996
