1.,0.5463024886192815,-1.0000000000000002
1.04954338070372,0.4437398029297251,-1.0495472286454466
1.088600091843022,0.3367434595565434,-1.088600214229794
1.1167798773227573,0.2263823407515185,-1.1167887898375588
1.1338011549891844,0.11375948869200815,-1.1337983899645274
1.1394938726896262,-3.303159883116802e-8,-1.1394963012111148
1.1338011436241962,-0.11375965255063274,-1.1338001789655856
1.1167798373581939,-0.22638276620583994,-1.1167732848793883
1.0886000555807458,-0.3367432574211709,-1.0886027849808806
1.0495433461316026,-0.44373970200019275,-1.049543571531018
0.9999999427597982,-0.5463024244728542,-0.9999995131088499
0.9404648682677271,-0.6434066281668301,-0.9404645605481755
0.8715329790508946,-0.7340820849011841,-0.8715322541604016
0.7938930212516636,-0.8174228501997383,-0.7938922058945358
0.7083207471529082,-0.8925961833361092,-0.7083187938069659
0.6156711703392629,-0.9588510172941525,-0.6156717384400607
0.5168700111191692,-1.015525268353684,-0.5168721362604277
0.4129044575410139,-1.0620527148090884,-0.41290549034307267
0.3048132991514543,-1.097968530888573,-0.30481190764372446
0.19367654819176372,-1.122913860172094,-0.1936737189386306
0.08060464711032173,-1.1366394057066254,-0.08060412716165097
-0.033272628321098785,-1.1390079412893577,0.03326980209320104
-0.1468174557476085,-1.1299958607275806,0.14681549782252104
-0.2588953329223293,-1.1096932891870852,0.25889670852055047
-0.3683864121903513,-1.0783031643265009,0.3683850255698304
-0.4741967083710048,-1.0361388848936333,0.47419850186071716
-0.5752689860640418,-0.9836218865436352,0.5752692593514805
-0.6705933657131246,-0.9212767498095117,0.6705923230993114
-0.7592173985079124,-0.8497265533344117,0.7592176999508818
-0.840255579644229,-0.7696862067541168,0.8402557760634835
-0.912898204836141,-0.6819554028599475,0.912897815000725
-0.9764194536491823,-0.5874107041009388,0.9764192608090839
-1.0301846422067331,-0.48699681494463065,1.0301851591616948
-1.073656566103862,-0.38171702374862276,1.0736565000698965
-1.1064008689032614,-0.27262323075365275,1.1063995983448318
-1.128090384633635,-0.1608054713441886,1.1280919416865511
-1.1385083912911373,-0.04738104459128807,1.1385077085799875
